# rho, eta, alpha
#  0.00126341039062, 1.05314561651e-05, 121.567059836
   0.002367546    0.000008461  587.886141161
   0.002358386    0.000008469  584.710733923
   0.002349285    0.000008476  581.552478324
   0.002340241    0.000008484  578.411281721
   0.002331255    0.000008491  575.287051973
   0.002322326    0.000008499  572.179697434
   0.002313452    0.000008506  569.089126955
   0.002304635    0.000008513  566.015249879
   0.002295874    0.000008521  562.957976037
   0.002287167    0.000008528  559.917215748
   0.002278516    0.000008536  556.892879818
   0.002269918    0.000008543  553.884879530
   0.002261375    0.000008551  550.893126651
   0.002252885    0.000008558  547.917533420
   0.002244449    0.000008565  544.958012554
   0.002236066    0.000008573  542.014477239
   0.002227735    0.000008580  539.086841131
   0.002219456    0.000008588  536.175018352
   0.002211230    0.000008595  533.278923487
   0.002203055    0.000008602  530.398471585
   0.002194931    0.000008610  527.533578150
   0.002186858    0.000008617  524.684159147
   0.002178836    0.000008625  521.850130990
   0.002170864    0.000008632  519.031410549
   0.002162943    0.000008640  516.227915139
   0.002155071    0.000008647  513.439562525
   0.002147249    0.000008654  510.666270915
   0.002139476    0.000008662  507.907958957
   0.002131752    0.000008669  505.164545740
   0.002124077    0.000008677  502.435950792
   0.002116451    0.000008684  499.722094072
   0.002108872    0.000008691  497.022895972
   0.002101342    0.000008699  494.338277317
   0.002093860    0.000008706  491.668159357
   0.002086425    0.000008714  489.012463768
   0.002079038    0.000008721  486.371112648
   0.002071698    0.000008729  483.744028519
   0.002064405    0.000008736  481.131134316
   0.002057159    0.000008743  478.532353397
   0.002049959    0.000008751  475.947609528
   0.002042806    0.000008758  473.376826891
   0.002035698    0.000008766  470.819930075
   0.002028637    0.000008773  468.276844077
   0.002021622    0.000008781  465.747494300
   0.002014652    0.000008788  463.231806548
   0.002007728    0.000008795  460.729707028
   0.002000849    0.000008803  458.241122344
   0.001994015    0.000008810  455.765979498
   0.001987226    0.000008818  453.304205884
   0.001980482    0.000008825  450.855729290
   0.001973782    0.000008832  448.420477893
   0.001967127    0.000008840  445.998380260
   0.001960516    0.000008847  443.589365340
   0.001953949    0.000008855  441.193362470
   0.001947427    0.000008862  438.810301366
   0.001940948    0.000008870  436.440112124
   0.001934513    0.000008877  434.082725218
   0.001928121    0.000008884  431.738071498
   0.001921773    0.000008892  429.406082187
   0.001915468    0.000008899  427.086688879
   0.001909206    0.000008907  424.779823539
   0.001902987    0.000008914  422.485418497
   0.001896811    0.000008921  420.203406450
   0.001890678    0.000008929  417.933720460
   0.001884588    0.000008936  415.676293948
   0.001878539    0.000008944  413.431060696
   0.001872533    0.000008951  411.197954843
   0.001866570    0.000008959  408.976910884
   0.001860648    0.000008966  406.767863669
   0.001854768    0.000008973  404.570748397
   0.001848930    0.000008981  402.385500620
   0.001843134    0.000008988  400.212056237
   0.001837379    0.000008996  398.050351493
   0.001831666    0.000009003  395.900322978
   0.001825993    0.000009010  393.761907623
   0.001820362    0.000009018  391.635042701
   0.001814772    0.000009025  389.519665824
   0.001809223    0.000009032  387.415714940
   0.001803714    0.000009040  385.323128333
   0.001798246    0.000009047  383.241844620
   0.001792819    0.000009055  381.171802749
   0.001787432    0.000009062  379.112941999
   0.001782085    0.000009069  377.065201976
   0.001776778    0.000009077  375.028522612
   0.001771511    0.000009084  373.002844166
   0.001766284    0.000009091  370.988107215
   0.001761096    0.000009099  368.984252661
